Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Qtrly Revenue Growth,Gross Profit,EBITDA,Net Income Avl to Common,Diluted EPS,Qtrly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior month)
2013-05-23 19:18:01,1369316881.0,hst,14.742566,24.41,149.730423,17.37,13350000000.0,18530000000.0,114.2,12.28,1.03,2.43,1.92,3.32,15.02,2.13,9.21,2.39,1.43,5590000000.0,7.73,31.9,3310000000.0,1230000000.0,98000000.0,0.16,N/A,1080000000.0,1.44,5530000000.0,75.96,7.31,9.52,886000000.0,817620000.0,1.72,18.03,16.6,6976450.0,744720000.0,731920000.0,2.42,106.2,33820000.0,5.8,5.4,32950000.000000004
2004-08-16 20:12:25,1092667345.0,hsy,34.650925,27.73,81.933807,15.1,12430000000.0,13340000000.0,23.01,21.64,2.34,2.87,9.4,3.12,13.08,12.87,19.48,15.47,43.34,4280000000.0000005,16.299,N/A,1630000000.0,1020000000.0,550270000.0,2.097,N/A,19480000.0,0.08,1070000000.0000001,0.814,1.838,5.077,N/A,N/A,-0.216,55.04,74.4,732318.0,257550000.0,195700000.0,24.02,41.21,4670000.0,7.907,2.39,4890000.0
2005-01-23 07:39:51,1106446191.0,hsy,40.544754,-2.72,89.400307,10.16,13760000000.0,15200000000.0,25.62,24.41,2.73,3.19,14.7,3.5,14.5,13.03,19.82,15.47,46.47,4340000000.0,16.71,N/A,1630000000.0,1050000000.0,565530000.0,2.182,N/A,87390000.0,0.36,1530000000.0,1.629,1.162,3.822,N/A,N/A,-0.211,53.22,60.07,584318.0,246080000.0,184400000.0,25.07,43.97,4210000.0,7.34,2.29,4640000.0
2005-02-17 02:48:44,1108588724.0,hsy,44.628246,-11.44,92.041428,9.03,15230000000.0,16590000000.0,26.8,24.18,2.69,3.46,14.13,3.75,18.39,13.34,20.37,16.04,49.7,4430000000.0,17.253,N/A,1630000000.0,902180000.0,590880000.0,2.31,N/A,54840000.0,0.22,1310000000.0,1.205,0.92,4.412,N/A,N/A,-0.266,56.45,56.79,686409.0,246080000.0,184400000.0,25.07,43.81,3530000.0,5.763,1.91,4210000.0
2005-03-09 01:50:36,1110313236.0,hsy,46.286983,-16.62,92.607948,7.16,15670000000.0,17050000000.0,27.59,24.89,2.78,3.57,14.55,3.85,15.62,13.34,20.37,16.04,49.7,4430000000.0,17.253,N/A,1630000000.0,1090000000.0,590880000.0,2.31,N/A,54840000.0,0.22,1310000000.0,1.205,0.92,4.417,N/A,N/A,-0.255,58.42,55.07,737272.0,245810000.0,184100000.0,25.11,43.6,4210000.0,4.885,2.29,3530000.0
2006-04-21 11:12:52,1145598172.0,hsy,37.899094,8.53,102.578201,15.42,11890000000.0,13580000000.0,25.04,17.52,1.97,2.46,11.72,2.81,11.34,10.2,20.26,15.11,45.71,4840000000.0,19.774,6.7,1870000000.0,1200000000.0,493240000.0,1.99,0.6,67180000.0,0.281,1760000000.0,1.726,0.928,4.245,461760000.0,865990000.0,0.19,52.04,54.15,1249260.0,238950000.0,153550000.0,0.26,43.7,3010000.0,2.7,1.3,3100000.0
2007-02-13 00:07:33,1171305453.0,hsy,38.169083,-27.7,114.78086100000002,-3.99,11730000000.0,13870000000.0,21.64,18.26,2.22,2.38,17.24,2.8,11.469,11.31,20.44,14.95,65.6,4940000000.0,20.991,-1.2,1870000000.0,1210000000.0,559060000.0,2.34,-2.9,97140000.0,0.419,2089999999.9999998,3.061,0.975,2.942,N/A,N/A,-0.31,50.83,52.13,1265910.0,231840000.0,148980000.0,0.27,41.3,6250000.0,6.4,2.7,5810000.0
2007-05-16 10:53:33,1179293013.0,hsy,39.653,-26.99,120.764511,-4.15,12020000000.0,13930000000.0,23.26,19.36,2.36,2.42,19.32,2.81,11.339,10.69,20.19,15.63,68.29,4960000000.0,21.253,1.8,1870000000.0,1230000000.0,530059999.99999994,2.24,-22.7,60480000.0,0.262,1970000000.0,3.175,0.938,2.696,N/A,N/A,-0.29,54.75,52.7,1325940.0,230760000.0,148290000.0,7.77,56.5,8029999.999999999,6.2,3.5,8760000.0
2007-06-18 10:11:33,1182141693.0,hsy,38.819473,-29.21,122.317116,-9.99,11670000000.0,13580000000.0,22.81,18.99,2.31,2.35,18.8,2.74,11.032,10.69,20.19,15.48,68.29,4960000000.0,21.253,1.2,1870000000.0,1230000000.0,530059999.99999994,2.24,-23.7,60480000.0,0.265,1970000000.0,3.175,0.938,2.717,860720000.0,661610000.0,-0.35,52.46,52.46,1203270.0,228570000.0,155220000.0,7.86,60.0,8720000.0,7.6,3.8,8029999.999999999
2007-12-14 06:10:45,1197592845.0,hsy,29.582043,-4.14,118.299461,-38.25,8780000000.0,11100000000.0,28.72,17.73,1.94,1.77,16.25,2.25,9.175,6.34,18.83,12.9,45.76,4940000000.0,21.494,-1.2,1870000000.0,1210000000.0,313380000.0,1.35,-66.1,41570000.0,0.183,2370000000.0,4.399,0.901,2.376,812120000.0,733700000.0,0.16,40.43,45.78,1665410.0,227050000.0,226430000.0,8.08,58.7,8140000.000000001,4.7,3.6,7770000.0
2008-10-16 21:43:54,1224173634.0,hsy,27.769825,16.31,76.97406,19.14,8000000000.0,9390000000.0,36.44,18.65,3.28,1.49,12.32,1.88,8.676,4.43,15.78,11.84,37.63,5010000000.0,21.994,5.1,1630000000.0,1080000000.0,221840000.0,0.97,1066.8,45430000.0,0.2,1950000000.0,3.21,1.061,2.677,805400000.0,696120000.0,0.15,38.39,37.18,2071740.0,227020000.0,225880000.0,10.35,68.5,12740000.0,4.1,5.6,14860000.0
2008-12-06 23:56:06,1228587966.0,hsy,27.538826,7.37,72.180115,29.52,7860000000.0,9970000000.0,27.97,18.23,2.69,1.53,12.74,1.96,9.636,5.56,14.92,10.7,49.18,5100000000.0,22.403,6.4,1630000000.0,1030000000.0,283590000.0,1.24,98.4,135630000.0,0.597,2240000000.0,3.649,1.056,2.703,712140000.0,594510000.0,0.25,35.4,36.71,1968200.0,227080000.0,226050000.0,0.13,75.3,7570000.0,6.6,3.3,7520000.0
2009-02-22 20:17:06,1235314026.0,hsy,27.546785,18.52,64.06854200000001,46.9,7880000000.0,9850000000.0,25.43,16.65,2.45,1.55,25.04,1.92,9.61,6.07,15.01,12.22,68.36,5130000000.0,22.563,2.6,1630000000.0,1020000000.0,311400000.0,1.36,51.2,37100000.0,0.163,2009999999.9999998,N/A,1.059,1.399,N/A,N/A,0.17,35.69,36.66,1487090.0,227450000.0,226490000.0,0.13,71.1,5120000.0,3.3,2.3,6630000.0
2011-10-24 02:57:55,1319405275.0,hsy,52.131588,18.72,109.914345,15.11,13710000000.0,14770000000.0,22.89,19.38,2.77,2.29,13.38,2.49,11.84,10.23,17.78,16.59,68.14,5920000000.0,26.04,7.5,2420000000.0,1250000000.0,605820000.0,2.63,178.3,790300000.0,3.48,1850000000.0,176.97,1.63,4.45,923270000.0,524880000.0,0.29,58.78,56.96,1456580.0,227430000.0,227000000.0,8.09,65.6,6290000.0,4.9,4.1,6420000.0
2012-01-12 07:58:00,1326335280.0,hsy,53.432892,26.38,114.154808,16.08,13750000000.0,15100000000.0,22.6,19.58,2.8,2.29,14.82,2.52,11.8,10.38,18.06,16.89,68.48,6000000000.0,26.41,5.0,2420000000.0,1280000000.0,622340000.0,2.7,9.2,292340000.0,1.3,1640000000.0,171.71,1.54,4.12,770450000.0,492950000.0,0.16,59.38,58.05,1236380.0,225120000.0,224680000.0,0.16,73.7,5520000.0,5.0,3.6,5720000.0
2013-05-11 20:29:28,1368284368.0,hsy,78.385529,11.4,147.884277,17.34,19730000000.0,21060000000.0,28.55,21.81,2.52,2.92,17.7,3.13,14.7,10.45,18.46,16.46,70.48,6740000000.0,29.98,5.5,2860000000.0,1430000000.0,704190000.0,3.08,21.8,730100000.0,3.25,1890000000.0,170.17,1.46,4.96,N/A,N/A,0.09,87.79,79.36,1092030.0,224400000.0,150760000.0,0.12,74.2,3750000.0,3.9,2.5,3450000.0
2004-09-16 18:35:08,1095339908.0,hum,18.34918,151.25,85.59545899999998,11.81,3110000000.0,1400000000.0,11.5,10.49,0.91,0.24,1.63,0.11,2.57,2.13,3.37,5.45,15.18,12980000000.0,79.531,N/A,2350000000.0,545060000.0,277010000.0,1.697,N/A,2530000000.0,15.85,795740000.0,0.416,1.523,11.979,N/A,N/A,0.359,18.06,19.4,1154370.0,159390000.0,149500000.0,6.2,77.16,3740000.0,2.164,2.5,1560000.0
2004-11-24 22:46:25,1101316585.0,hum,22.478926,94.11,90.244804,9.08,3820000000.0,1820000000.0,13.02,12.47,1.1,0.29,1.87,0.14,3.1,2.29,3.63,5.68,15.85,13050000000.0,80.116,N/A,2350000000.0,584990000.0,299200000.0,1.839,N/A,2710000000.0,16.99,747020000.0,0.369,1.555,12.687,N/A,N/A,0.324,20.38,18.86,1067409.0,159410000.0,149600000.0,6.15,78.61,2980000.0,1.858,1.99,2230000.0
2005-11-28 21:06:32,1133192192.0,hum,42.573856,15.61,97.82045,12.14,7400000000.0,5120000000.0,25.66,16.64,1.47,0.54,3.21,0.37,9.161,2.08,3.08,4.4,13.26,13960000000.0,86.731,20.3,2430000000.0,558940000.0,291000000.0,1.77,-40.8,3210000000.0,19.703,737130000.0,0.312,1.21,14.536,N/A,N/A,N/A,44.72,42.83,1499810.0,162790000.0,N/A,0.93,80.0,3820000.0,2.3,2.5,2800000.0
2007-01-28 06:44:14,1169946854.0,hum,50.176331,49.72,112.773415,-3.09,8890000000.0,5710000000.0,22.03,13.67,1.25,0.46,3.07,0.29,6.827,2.09,3.56,5.17,15.44,19420000000.0,118.874,47.8,2770000000.0,836950000.0,405930000.0,2.43,240.1,4420000000.0,26.614,1250000000.0,0.433,1.316,17.400999,916570000.0,-139610000.0,0.28,54.62,58.68,2344570.0,166230000.0,164620000.0,0.95,89.3,2000000.0,1.1,1.2,2049999.9999999998
2007-04-10 15:13:04,1176198184.0,hum,59.271141,-32.29,115.196281,-4.24,10540000000.0,N/A,21.79,13.34,0.92,0.49,3.44,N/A,N/A,2.28,3.85,6.31,17.64,21420000000.0,130.48,54.4,2770000000.0,1010000000.0,487420000.0,2.9,139.9,4930000000.0,29.601,1560000000.0,0.512,1.412,18.327,1690000000.0,593480000.0,0.28,59.92,58.72,2090350.0,166720000.0,165020000.0,0.95,89.3,2000000.0,1.1,1.2,2049999.9999999998
2008-05-02 18:25:54,1209732954.0,hum,44.835846,-39.46,114.919594,-36.26,8170000000.0,4470000000.0,9.78,8.33,0.74,0.32,2.03,0.18,2.899,3.3,5.37,7.39,23.54,25290000000.0,151.554,12.1,25290000000.0,1540000000.0,833680000.0,4.91,56.9,5680000000.0,33.353,1960000000.0,0.486,1.508,23.697001,1220000000.0,324920000.0,0.17,44.7,66.78,4667060.0,170170000.0,168310000.0,0.71,86.2,3240000.0,1.1,1.9,3890000.0
2009-08-12 17:49:15,1250079555.0,hum,31.723902,45.89,84.488174,9.83,5760000000.0,1460000000.0,6.78,6.28,0.5,0.19,1.14,0.05,0.905,2.79,4.55,6.47,18.24,30250000000.0,181.198,7.5,5240000000.0,1610000000.0,844590000.0,5.01,34.2,6170000000.0,36.359,1840000000.0,N/A,1.605,29.815001,1080000000.0,744490000.0,1.35,31.37,30.73,2731290.0,169660000.0,168050000.0,8.06,79.2,5900000.0,2.0,3.5,5920000.0
2011-08-14 05:55:55,1313281555.0,hum,69.867661,-8.68,102.926605,21.71,12380000000.0,5120000000.0,9.87,9.55,1.19,0.35,1.63,0.14,2.12,3.61,6.01,7.99,18.14,35370000000.0,211.58,8.1,6780000000.0,2410000000.0,1280000000.0,7.52,35.3,9180000000.0,55.01,1920000000.0,25.27,1.81,45.48,2120000000.0,562130000.0,1.1,77.65,71.98,1928460.0,166830000.0,165610000.0,0.7,91.0,2750000.0,1.8,1.6,3100000.0
2011-12-29 06:58:17,1325122097.0,hum,83.58113900000002,-22.45,111.166748,13.49,14330000000.0,4780000000.0,11.15,10.98,1.27,0.4,1.86,0.13,1.91,3.66,6.07,7.6,17.94,36320000000.0,218.39,11.4,6780000000.0,2500000000.0,1330000000.0,7.86,13.1,11880000000.0,72.68,1970000000.0,25.09,1.6,48.06,3830000000.0,2450000000.0,0.92,86.28,79.23,1662550.0,163500000.0,162280000.0,0.7,91.0,2660000.0,1.5,1.6,2750000.0
2012-01-04 01:00:29,1325619029.0,hum,85.172249,-25.32,112.559448,16.65,14440000000.0,4410000000.0,11.24,11.07,1.25,0.39,1.82,0.12,1.77,3.66,6.07,7.6,17.94,36320000000.0,218.39,11.4,6780000000.0,2500000000.0,1330000000.0,7.86,13.1,11880000000.0,72.68,1970000000.0,25.09,1.6,48.06,3830000000.0,2450000000.0,0.92,86.31,79.38,1626620.0,163500000.0,162280000.0,0.7,91.0,2170000.0,1.6,1.3,2660000.0
2013-04-25 00:18:59,1366829339.0,hum,70.410843,51.12,143.458893,19.89,11420000000.0,5080000000.0,9.65,8.49,0.94,0.29,1.3,0.13,2.16,3.12,5.15,6.69,14.45,39130000000.0,242.29,5.5,8140000000.000001,2350000000.0,1220000000.0,7.47,-3.5,9310000000.0,58.77,2940000000.0,33.17,1.84,55.88,1920000000.0,905380000.0,0.65,72.31,71.43,2917090.0,158360000.0,157380000.0,0.32,93.5,5500000.0,2.3,3.5,4570000.0
2013-05-07 11:17:21,1367905641.0,hum,74.102455,56.57,147.15121499999995,17.88,11890000000.0,5000000000.0,8.45,8.89,0.92,0.3,1.3,0.13,1.84,3.67,6.0,7.09,16.63,39390000000.0,245.77,2.6,8140000000.000001,2730000000.0,1450000000.0,8.93,90.7,9540000000.0,60.56,2900000000.0,31.62,1.83,58.18,-11000000.0,-1330000000.0,0.66,73.85,71.4,2924990.0,157500000.0,156520000.0,0.32,93.5,3910000.0,1.2,2.5,5500000.0
2003-10-09 08:05:12,1065666912.0,ibm,68.74320999999999,-5.5,77.96257800000002,9.63,160320000000.0,178340000000.0,23.76,18.75,2.1,1.86,5.97,2.09,13.98,7.88,10.31,7.34,28.6,81190000000.0,48.948,N/A,30280000000.0,12760000000.0,6720000000.0,3.86,N/A,5820000000.0,3.36,23840000000.0,0.897,1.263,15.36,N/A,N/A,1.533,85.69,83.23,6923181.0,1730000000.0,1710000000.0,1.0,56.81,20300000.0,3.033,1.18,17980000.0
2003-12-15 02:04:11,1071434051.0,ibm,68.614456,6.46,80.444672,14.41,159500000000.0,176350000000.0,23.78,18.93,2.16,1.83,5.82,2.03,13.64,7.83,10.2,7.24,27.6,81190000000.0,49.607,N/A,30280000000.0,12930000000.0,6810000000.0,3.899,N/A,6170000000.0,3.59,23020000000.0,0.843,1.245,15.88,N/A,N/A,1.484,90.1,85.43,6517272.0,1720000000.0,1700000000.0,1.0,56.44,15740000.0,2.361,0.92,19170000.0
2004-06-21 02:34:17,1087765457.0,ibm,66.906219,-13.88,85.640854,9.45,151780000000.0,166950000000.0,20.12,16.34,1.82,1.67,5.41,1.83,10.99,8.57,11.42,7.89,29.1,91320000000.0,52.211,N/A,33020000000.000004,15190000000.0,7830000000.0,4.477,N/A,8500000000.0,5.04,23670000000.0,0.84,1.204,16.723,N/A,N/A,1.467,89.59,91.77,4930681.0,1690000000.0,1670000000.0,1.0,56.66,13360000.0,2.335,0.8,12010000.0
2004-08-10 07:33:46,1092103426.0,ibm,63.676403,-2.63,81.99430100000002,16.07,139960000000.0,153580000000.0,17.93,15.16,1.68,1.51,4.85,1.65,10.04,8.72,11.4,8.09,29.16,92840000000.0,53.466,N/A,33020000000.000004,15300000000.0,8090000000.0,4.66,N/A,8189999999.999999,4.89,21930000000.0,0.761,1.205,17.209999,N/A,N/A,1.449,87.3,91.15,4854136.0,1680000000.0,1660000000.0,1.0,56.94,13540000.0,2.797,0.82,13780000.0
2004-10-10 03:40:11,1097359811.0,ibm,64.96505,-5.46,85.47318299999998,7.53,145260000000.0,158990000000.0,18.61,15.71,1.74,1.58,5.08,1.71,10.39,8.72,11.4,8.09,29.16,92840000000.0,53.466,N/A,33020000000.000004,15300000000.0,8090000000.0,4.66,N/A,8189999999.999999,4.89,21930000000.0,0.761,1.205,17.209999,N/A,N/A,1.445,85.32,90.03,4750749.0,1680000000.0,1660000000.0,1.0,56.82,12120000.0,2.886,0.73,11860000.0
2004-12-09 01:53:46,1102537426.0,ibm,73.197906,-9.97,90.831497,7.78,160890000000.0,172260000000.0,20.55,17.48,1.95,1.69,5.39,1.82,11.24,8.56,11.22,8.05,28.57,94740000000.0,55.008,N/A,33020000000.000004,15330000000.0,8109999999.999999,4.703,N/A,9670000000.0,5.81,21950000000.0,0.739,1.207,17.841999,N/A,N/A,1.584,90.61,89.19,5885636.0,1660000000.0,1650000000.0,1.0,56.19,11120000.0,1.781,0.68,10270000.0
2004-12-10 14:12:52,1102668172.0,ibm,72.56734499999997,-9.19,90.922935,7.67,162320000000.0,174600000000.0,20.73,17.63,1.93,1.71,5.47,1.84,11.39,8.56,11.22,8.05,28.57,94740000000.0,55.008,N/A,33020000000.000004,15330000000.0,8109999999.999999,4.703,N/A,9670000000.0,5.81,21950000000.0,0.739,1.207,17.841999,N/A,N/A,1.584,90.84,89.19,5965545.0,1660000000.0,1650000000.0,1.0,56.2,11120000.0,1.781,0.68,10270000.0
2005-02-27 08:07:22,1109471842.0,ibm,69.79516600000001,-12.24,92.960052,8.49,151510000000.0,163870000000.0,18.74,15.09,1.65,1.57,5.12,1.7,10.31,8.77,11.4,8.19,29.27,96290000000.0,56.349,N/A,33020000000.000004,15890000000.0,8449999999.999999,4.95,N/A,10570000000.0,6.47,22930000000.0,0.771,1.18,18.077,N/A,N/A,1.646,94.8,89.78,5022431.0,1630000000.0,1620000000.0,1.0,57.23,12470000.0,2.391,0.77,11230000.0
2005-04-03 17:00:31,1112527831.0,ibm,68.020195,-7.24,90.251007,12.43,147660000000.0,160010000000.0,18.26,14.68,1.61,1.55,5.06,1.66,10.07,8.77,11.4,8.19,29.27,96290000000.0,56.349,N/A,36030000000.0,15890000000.0,8449999999.999999,4.95,N/A,10570000000.0,6.47,22930000000.0,0.771,1.18,18.077,N/A,N/A,1.63,92.29,90.19,4714045.0,1630000000.0,1620000000.0,0.63,56.02,11030000.0,2.423,0.68,12470000.0
2005-07-06 08:01:44,1120617104.0,ibm,57.168346,4.14,92.197182,8.59,120660000000.0,135419999999.99998,14.96,13.93,1.55,1.24,4.03,1.4,8.115,8.73,12.09,7.09,29.23,97030000000.0,58.477,3.3,36030000000.0,16690000000.000002,8490000000.0,5.0,2.9,8650000000.0,5.362,23410000000.0,0.782,1.222,18.546,N/A,N/A,1.64,75.66,85.65,7649220.0,1610000000.0,1600000000.0,0.12,56.0,8310000.000000001,0.8,0.5,12700000.0
2005-07-08 08:33:52,1120791832.0,ibm,59.800167,-2.57,93.616997,6.25,124840000000.0,139600000000.0,15.47,14.38,1.57,1.29,4.17,1.44,8.366,8.73,12.09,7.09,29.23,97030000000.0,58.477,3.3,36030000000.0,16690000000.000002,8490000000.0,5.0,2.9,8650000000.0,5.362,23410000000.0,0.782,1.222,18.546,N/A,N/A,1.64,75.78,85.45,7747090.0,1610000000.0,1600000000.0,0.12,56.0,8310000.000000001,0.8,0.5,12700000.0
2005-08-22 04:07:47,1124663867.0,ibm,62.438499,-3.22,94.504395,8.17,132070000000.0,147130000000.0,16.17,15.13,1.52,1.35,4.3,1.53,8.636,8.9,12.39,7.34,29.19,96200000000.0,58.646,-3.6,36030000000.0,17040000000.0,8610000000.0,5.12,5.4,8660000000.0,5.426,23720000000.0,0.787,1.258,18.878,N/A,N/A,N/A,81.66,82.93,6226820.0,1600000000.0,N/A,0.12,56.0,8310000.000000001,0.8,0.5,12700000.0
2005-08-22 11:45:47,1124691347.0,ibm,62.438499,-3.22,94.504395,8.17,132070000000.0,147130000000.0,16.17,15.13,1.52,1.37,4.38,1.53,8.636,8.9,12.39,7.34,29.19,96200000000.0,58.646,-3.6,36030000000.0,17040000000.0,8610000000.0,5.12,5.4,8660000000.0,5.426,23720000000.0,0.787,1.258,18.878,N/A,N/A,N/A,81.66,82.93,6226820.0,1600000000.0,N/A,0.12,56.0,8310000.000000001,0.8,0.5,12700000.0
2005-08-26 08:14:56,1125024296.0,ibm,60.760353,0.63,93.184868,9.44,129419999999.99998,144480000000.0,15.84,14.83,1.49,1.35,4.3,1.5,8.48,8.9,12.39,7.34,29.19,96200000000.0,58.646,-3.6,36030000000.0,17040000000.0,8610000000.0,5.12,5.4,8660000000.0,5.426,23720000000.0,0.787,1.258,18.878,N/A,N/A,N/A,82.25,82.51,6125290.0,1600000000.0,N/A,0.12,56.0,8310000.000000001,0.8,0.5,12700000.0
2005-08-30 12:23:47,1125384827.0,ibm,60.881317,2.11,93.408669,9.89,129800000000.00002,144860000000.0,15.89,14.87,1.47,1.35,4.31,1.51,8.503,8.9,12.39,7.34,29.19,96200000000.0,58.646,-3.6,36030000000.0,17040000000.0,8610000000.0,5.12,5.4,8660000000.0,5.426,23720000000.0,0.787,1.258,18.878,N/A,N/A,N/A,82.57,82.24,6136240.0,1600000000.0,N/A,0.12,56.0,8310000.000000001,0.8,0.5,12700000.0
2005-09-01 12:47:02,1125559022.0,ibm,60.12542,3.64,94.519814,9.23,128650000000.0,143710000000.0,15.75,14.74,1.47,1.34,4.27,1.49,8.435,8.9,12.39,7.34,29.19,96200000000.0,58.646,-3.6,36030000000.0,17040000000.0,8610000000.0,5.12,5.4,8660000000.0,5.426,23720000000.0,0.787,1.258,18.878,N/A,N/A,N/A,82.56,82.06,6118100.0,1600000000.0,N/A,0.12,56.0,11320000.0,1.6,0.7,9680000.0
2005-11-01 03:12:25,1130794945.0,ibm,61.675011,13.93,93.372307,15.66,129330000000.00002,141770000000.0,15.87,14.47,1.44,1.36,4.25,1.5,7.673,9.03,14.14,8.27,28.59,94380000000.0,58.234,-7.8,36030000000.0,18480000000.0,8570000000.0,5.16,-2.4,8250000000.0,5.226,21420000000.0,0.709,1.306,19.142,N/A,N/A,N/A,80.95,79.08,5547600.0,1580000000.0,N/A,8.01,56.0,12720000.0,2.1,0.8,10360000.0
2006-02-17 14:49:49,1140167989.0,ibm,61.309658,24.36,100.348923,15.23,127800000000.0,136750000000.0,16.6,12.74,1.33,1.4,3.86,1.5,8.84,8.71,11.33,6.0,25.44,91130000000.0,56.937,-11.0,36030000000.0,15470000000.0,7990000000.0,4.88,4.8,13690000000.0,8.665,22640000000.0,0.684,1.299,20.955,N/A,N/A,N/A,81.86,82.64,6302660.0,1580000000.0,1560000000.0,8.09,56.0,7600000.0,1.1,0.5,9770000.0
2006-03-02 04:23:31,1141253611.0,ibm,60.724777,15.29,100.777428,9.18,126200000000.0,135699999999.99998,16.39,12.66,1.31,1.39,3.83,1.49,8.772,8.71,11.33,6.0,25.44,91130000000.0,56.937,-11.0,36030000000.0,15470000000.0,7990000000.0,4.88,4.8,13690000000.0,8.665,22640000000.0,0.684,1.299,20.955,N/A,N/A,N/A,81.31,82.48,6274890.0,1580000000.0,1560000000.0,9.49,56.0,6730000.0,1.0,0.4,7600000.0
2006-04-27 10:10:42,1146112842.0,ibm,63.717712,22.29,102.484344,16.23,129190000000.0,139380000000.0,16.28,13.04,1.27,1.45,3.98,1.57,7.978,9.27,13.8,7.4,26.59,88890000000.0,56.095,-9.8,36530000000.0,17470000000.0,8300000000.000001,5.12,21.8,12300000000.0,7.937,22490000000.0,0.692,1.25,20.952999,N/A,N/A,1.19,82.57,83.06,5495370.0,1550000000.0,1550000000.0,9.56,56.0,7240000.0,1.5,0.5,6730000.0
2006-08-12 10:14:49,1155357889.0,ibm,57.773613,51.28,99.779228,16.03,114870000000.0,138230000000.0,15.48,11.92,1.35,1.3,3.44,1.52,8.001,8.71,13.27,6.97,24.68,91130000000.0,56.938,-11.7,36530000000.0,17280000000.0,7990000000.0,4.875,12.7,13690000000.0,8.732,22640000000.0,0.684,1.299,22.045,14870000000.0,11480000000.0,1.19,76.1258,79.9209,5976400.0,1520000000.0,1570000000.0,9.56,56.0,7240000.0,1.5,0.5,6730000.0
2006-08-12 13:28:03,1155369483.0,ibm,57.773613,51.28,99.779228,16.03,114870000000.0,126660000000.0,14.25,11.87,1.23,1.3,3.44,1.43,7.301,9.53,14.09,7.45,26.59,88500000000.0,56.439,-1.7,36530000000.0,17350000000.0,8470000000.000001,5.297,10.6,9990000000.0,6.564,21780000000.0,0.649,1.16,22.045,15340000000.0,9190000000.0,1.22,76.1258,79.9209,5976400.0,1520000000.0,1520000000.0,0.22,56.9,9880000.0,1.8,0.6,8600000.0
2006-08-21 12:41:39,1156144299.0,ibm,60.68219000000001,39.43,102.230293,13.42,121590000000.0,133380000000.0,15.08,12.56,1.3,1.37,3.62,1.51,7.688,9.53,14.09,7.45,26.59,88500000000.0,56.439,-1.7,36530000000.0,17350000000.0,8470000000.000001,5.297,10.6,9990000000.0,6.564,21780000000.0,0.649,1.16,22.045,15340000000.0,9190000000.0,1.22,76.3339,79.8302,6009890.0,1520000000.0,1520000000.0,0.22,57.2,9880000.0,1.8,0.6,8600000.0
2006-08-22 19:33:13,1156255393.0,ibm,60.42960400000001,41.25,102.222435,14.77,120240000000.0,132440000000.0,14.92,12.42,1.3,1.36,3.6,1.5,7.634,9.53,14.09,7.45,26.59,88500000000.0,56.439,-1.7,36530000000.0,17350000000.0,8470000000.000001,5.3,10.6,9990000000.0,6.564,21780000000.0,0.649,1.16,22.045,15340000000.0,9190000000.0,1.22,76.37,79.79,5966510.0,1520000000.0,1520000000.0,0.22,57.2,9880000.0,1.8,0.6,8600000.0
2006-09-03 03:52:11,1157235731.0,ibm,62.31251500000001,45.31,103.243736,14.37,123890000000.0,135680000000.0,15.37,12.8,1.3,1.39,3.67,1.53,7.821,9.53,14.09,7.45,26.59,88500000000.0,56.439,-1.7,36530000000.0,17350000000.0,8470000000.000001,5.3,10.6,9990000000.0,6.564,21780000000.0,0.649,1.16,22.045,15340000000.0,9190000000.0,1.25,77.19,79.78,5770010.0,1520000000.0,1520000000.0,0.22,56.8,8100000.0,1.4,0.5,9880000.0
2006-09-03 04:07:42,1157236662.0,ibm,62.31251500000001,45.31,103.243736,14.37,123890000000.0,135680000000.0,15.37,12.8,1.3,1.39,3.67,1.53,7.821,9.53,14.09,7.45,26.59,88500000000.0,56.439,-1.7,36530000000.0,17350000000.0,8470000000.000001,5.3,10.6,9990000000.0,6.564,21780000000.0,0.649,1.16,22.045,15340000000.0,9190000000.0,1.25,77.19,79.78,5770010.0,1520000000.0,1520000000.0,0.22,56.8,8100000.0,1.4,0.5,9880000.0
2007-10-14 02:23:33,1192308813.0,ibm,91.414192,-20.52,125.662491,-33.79,160270000000.0,184800000000.0,18.06,14.87,1.58,1.7,9.58,1.95,9.874,10.42,14.43,8.29,38.93,94670000000.0,63.569,8.6,38300000000.0,18720000000.0,9790000000.0,6.52,11.8,10190000000.0,7.49,34720000000.0,2.072,0.88,12.317,15790000000.0,5570000000.0,1.59,116.38,108.09,8692930.0,1360000000.0,1360000000.0,0.02,65.2,18690000.0,2.5,1.4,26220000.0
